old_id	author	comment	origin
568	JobsItStudy	Wonder Full!!!!!!!!!! ABBA......... just like Sohyang !!!!!!!	ABBA
581	Nayara McLymont	Beautiful music! 	ABBA
587	Sessizliyim	Abba the Winner Takes lt All	ABBA
591	Faress El Farissi	A really stunning, amazing performance  music was so touchy	ABBA
595	esha handayani sman1 karawang jawa barat	since my father he passed away good d i like this sings tje winner takes it all...	ABBA
599	MUHARREM SEKMEN	BELKİ BU AÇIK NOKTA SAÇMALIKOLMAYABİLİR. AMA MUAMMADIR.	ABBA
606	knights of ren	This is very hurting if you really understand the lyrics.	ABBA
610	Sassy Panther	Sometimes I listen to this song and feel a great sadness, but then I think about the things around me and I am reminded that it’s Saul good man.	ABBA
615	Earnest Faust	Agnetha’s husband (one next to her playing the guitar) wrote this song after their divorce. I heard Rick Astley sang this song in tiktok and i realized the beauty of the lyrics. I did not know at that time that it was ABBA who sang this first. One of my favorite songs!	ABBA
618	Forever Chris	Breakup song of their own divorce. How sad. So, who's the winner and the loser?	ABBA
619	MUHARREM SEKMEN	SEN BENİ HEP BELİRLEDİN.	ABBA
620	Tim Barton	It's such a sad yet beautiful song. I really love this one! Looking forward to Voyage!	ABBA
629	Lionheart Mind Explosion	wish i could rewind time to these days but then i realise i wouldn't even exist	ABBA
630	Matthew Hellman	Jimmy & Chuck McGill singing this together at karaoke will forever be a beautiful moment. (Better Call Saul season 4 episode 10 “Winner”)	ABBA
642	MUHARREM SEKMEN	SIFIR AN 'I BÖLÜNEMEZ.	ABBA
643	Holger Schmidt	Oh Goose bumps Don't know why! At first. New hearing 	ABBA
644	paul brandano	I can feel the pain and heart ache that is felt in this video. To me this song is similar to Let it Be by the Beatles. The end was near and you could feel it with both bands.	ABBA
645	Khais Hall	You poor souls here	ABBA
646	Almblume	the winner i soooooo near ... .thank you for the musik ;))	ABBA
650	Kennedy Mmaduabuchi	Mom's favorite	ABBA
653	Josef Deiner	.......only ABBA can stop the war!!!	ABBA
654	Keith Wayne	Top 5 favorite all time songs for me...can play it over and over...	ABBA
664	Revupthosefryers	Back when singers actually possessed incredible talent, and not Auto-Tone amplifiers and reverberations.	ABBA
668	MUHARREM SEKMEN	ZAMAN TAM BOŞLUK HATA. ZAMAN TAM BOŞLUKSUZ YAPI.	ABBA
673	cris nine	MASTERPIECE ...	ABBA
674	MUHARREM SEKMEN	BEN BİR ŞEYDE EN ÜSTÜNÜM BEN HER ŞEYDE Mİ EN ÜSTÜNÜM.	ABBA
678	Francis Jugo	Beautiful song and band. My father's time i used to like old songs like abba since childhood compared to songs now.	ABBA
680	Elena Abramova	Super	ABBA
681	MUHARREM SEKMEN	BEN BİLGİNİN DOĞASINI TAM BİLEMEM.	ABBA
689	Titi Titi	Très bel chanson	ABBA
692	Abdillah Abdillah	I Verry love this song 	ABBA
697	beatleman69	I love this song. Bjorn was crazy for leaving Agnetha!! She is such a beautiful woman!	ABBA
701	MUHARREM SEKMEN	SONSUZ YAKIN TEMAS BU TAM TEMAS TİR.	ABBA
702	Bernard Moskalis	Me was 10 when i heared this for the first time and still love it 57 now thank you for the music .	ABBA
706	MUHARREM SEKMEN	TEMASSIZLIĞIN TAM SON BULDUĞU NOKTA BU SONSUZ YAKIN TEMAS TIR.YÜZEYDEDİR.	ABBA
707	Leo Astner	My parentes teenyears was the 1980, they were both born 1969. My father is always talking about the wonders of the 80s and what they did. The 80s sounds so romantic and optimistic. Let me know what you think.	ABBA
712	George Harrison	I am here because Dont Shut Me Down was released a few hours ago. It is incredible really. A reunion this vast and such a long time has passed is unprecedented	ABBA
717	Raile Pinto	Linda música  algum Brasileiro aqui, da um amei 	ABBA
721	MUHARREM SEKMEN	HEP ARA ZANANI HEP ARA İNSANLAR HEP ARARLAR SENDE ARA BELKİ BİRGÜN BULURSUN BELKİ BİRGÜN BULURLAR. BENDE ARIYORUM. ZAMANI BENDE.	ABBA
722	Lorenna Tenci	A song that when I was 23-32, and even at 39 year I can't hear because of broken heart ! After 40th finanly I can listent It without thears!. Brava LOREN!	ABBA
723	MUHARREM SEKMEN	AN AN 'A GÖRE BAŞKADIR. AN MEKANDIR MEKAN MADDEDİR. ZAMAN MEKAN DEĞİLDİR. ZAMAN ZAMANA GÖRE BAŞKA DEĞİLDİR.ZAMAN MEKANSIZDIR. AN' DAN AN'A ZAMANDAN GEÇİLİR.	ABBA
727	Glenys Sites	PRICELESS 	ABBA
732	leo aldi	I loved, when Chuck and Jimmy started singing this, in „Better Call Saul“. Loving Brothers, sweet times :) (S4 Ep10)	ABBA
733	Carlos Santos	Pedro Fernández lo cantó en Versión Español	ABBA
735	Tien Duong	Somewhere in the universe, there is a plannet, and there are some creatures of god!	ABBA
742	Pablo Schiavonni	Que lindo, Brazil 2022,	ABBA
744	MUHARREM SEKMEN	ZAMAN BOŞLUKTUR.	ABBA
746	MUHARREM SEKMEN	HAREKET ZAMAN SIZLIK BELİRTİR. BU AN SIZLIKTIR DA.	ABBA
747	Joseph LeBlanc	She is so beautiful and such a beautiful song.	ABBA
757	Jan Liefers	What a beautyfull woman and what a voice the best group of the world	ABBA
762	NeoGemini	Beautiful Agnetha, sweet Frida. This song deeply touches my heart everytime.	ABBA
765	MUHARREM SEKMEN	BENİ BU HALE BİLİNİR DURUMLARI GETİRİYOR.	ABBA
767	Joseph LeBlanc	Best song from a beautiful woman.	ABBA
772	twerk@work	THE BEST BREAKUP ANTHEM OF ALL TIME WHO'S WITH me	ABBA
781	john mccoy	I don't have much time left on this earth, her song like a new life to me	ABBA
788	Liya Zavorotnaya	Translate this text, please 	ABBA
793	Antonio Prof	wow	ABBA
800	Corona Kick	This is the song for Agnetha above and apart from the group and she hits a God Damn Home Run.	ABBA
802	Loris Ferro	"Canzone fantastica,per me la più bella di tutti i tempi..Melodia superba grazie a Benny. Testo meraviglioso e per questo mi duole dirlo,bisogna ringraziare Bjorn. Agnetha fantastica, bellissima quando sorride, ancor di più quando è triste la frase: ""Ma dimmi, lei ti bacia come ti baciavo io"" è la più potente che sia mai stata scritta in una canzone d'amore.. Da pelle d'oca..Mi piace molto Agnetha alla fine quando dice: But you see: lì nel suo sguardo,si vede che ha la forza di rialzarsi ed andare avanti e ce l'ha fatta.Ora sono ritornati e le nuove canzoni per me sono una più bella dell'altra. E' bello vedere l'armonia, il rispetto e l'affetto reciproco e le belle parole dette durante le registrazioni. Per me sotto sotto c'è ancora l'amore nelle due coppie..Questa bellissima canzone degli Abba che preferisco. Una voce celestiale è un testo sempre attuale.Direi fantastica..Queste bellissime canzoni che riescono ancora ad emozionarti dopo tanti anni sono le vere canzoni,""perché sono immortali.Complimenti per questo bellissimo video degli Abba skv90s..."	ABBA
803	Gavin Anderson	It's All Good Man	ABBA
805	Jesus Carlos Branicio	Eu amo...	ABBA
812	Fuad Alizada	Come back and say that you love me.	ABBA
815	Jeimuzu Fernandis	This is actually a break up song. Gosh, I actually cried for the first time after listening to this. A great song, especially after a bad break up... 	ABBA
816	MUHARREM SEKMEN	NESNESYLE İLŞKİSİ OLAN NESNELDİR. ÖZNE BİR HAREKET BELİRTİR. HAREKET AN DAN ZAMAN DAN BAĞIMSIZDIR. AN ZAMAN NESNESYLE İLŞKİLİDİR.	ABBA
829	hh1976bat	the best ABBA song ever.............sad................but true..................ABBA	ABBA
848	Mike Jo	A lot of people aren’t aware that Bjorn wrote this song based on his divorce with Anna. It’s a lovely performance she put out, but the sadness that her eyes transmit is hard to watch.	ABBA
853	cecilia I. Ogwude	The idea that this was a live performance just blows my mind....	ABBA
854	Victor Joel Rodríguez Lemus	Forever	ABBA
857	MUHARREM SEKMEN	AN DEĞİŞİR.	ABBA
865	MUHARREM SEKMEN	BEN ALGILAMADIM BEN DUYDUM.	ABBA
868	pedro figueiredo	Essa música é muito boa. Ouvi em Better Call Saul em um momento em que ele e seu irmão Chuck tiveram um momento de lazer em que eles se divertiram juntos. O Chuck retraído e não queria cantar, mas quando ele começa a cantar dá pra ver que o Saul sente-se feliz por tê-lo feito sair de sua zona de conforto para se divertir. Depois foi só ladeira abaixo.	ABBA
872	MUHARREM SEKMEN	BU ADİLİKTİR.	ABBA
873	Елена Кухарская	ABBA forever!	ABBA
878	Badger Badgerton	If you've been treated like trash by someone you deeply, deeply loved, well... RIP your face right now.	ABBA
883	JERZYGRL37	This song so sad always gets me crying	ABBA
885	MUHARREM SEKMEN	BEN GERÇEĞİ. BİLMİYOR UM BU KONUDA SÖYLEDİKLERİM KESİN DEĞİLDİR.	ABBA
897	MUHARREM SEKMEN	BU YÜZEYDEDİR.	ABBA
898	Suzanne s	Classic.	ABBA
901	MUHARREM SEKMEN	BOŞLUK ZAMAN SIZLIK AN SIZLIKTIR.	ABBA
903	Dr. Money	2:21 look how much fun Benny is having on that piano	ABBA
908	Meditation & Relaxation 101	Heart breaker song!	ABBA
913	Ruby Pearl Haradji	This is the real original song title' This is nice & the best piece' ever'	ABBA
917	MUHARREM SEKMEN	SEN BELİRLİSİN.	ABBA
918	Jason Dudash	"ABBA ""The Winner Takes It All"" Super Trouper Atlantic Records, 1980"	ABBA
919	MUHARREM SEKMEN	SEN HEP FARKLI BAŞLIYORSUN.	ABBA
923	Angelo Moreira	Soul Goodman...	ABBA
928	Janab Sahib	Why is luke skywalker so happy on the piano?	ABBA
930	Gilliard santos	Thank you my darling	ABBA
931	Gilliard santos	Thank you my darling	ABBA
937	Ann Pilkington	60 , lol same era, just didn't come out of it well	ABBA
938	Joseph Schneider	Her pain in this song..	ABBA
943	Michael	In her prime. Agnetha was just a dream, an absolute dream-any hetero guy's fantasy.	ABBA
945	rosemary montojo	Its our behaviors immorality reputation dignity to giving fully respect to the others and all kings, even they treated us a jerk or not their tribes, thats the rules law of GOD, 	ABBA
947	Obi-Wan Kenobi	Who else came from Better Call Saul?	ABBA
952	Edson Augusto	I found this song because of Jimmy and Chuck	ABBA
954	pascal lindemann	je ne veux pas parler I don't wanna talk À propos des choses que nous avons traversées About things we've gone through Même si ça me fait mal Though it's hurting me Maintenant c'est de l'histoire Now it's history J'ai joué toutes mes cartes I've played all my cards Et c'est ce que tu as fait aussi And that's what you've done too Rien d'autre à dire Nothing more to say Plus d'as à jouer No more ace to play Le gagnant remporte tout The winner takes it all Le perdant est petit The loser's standing small A côté de la victoire Beside the victory C'est son destin That's her destiny j'étais dans tes bras I was in your arms Pensant que j'appartenais là Thinking I belonged there J'ai pensé que c'était logique I figured it made sense Me construisant une clôture Building me a fence Me construisant une maison Building me a home Pensant que je serais fort là-bas Thinking I'd be strong there Mais j'étais un imbécile But I was a fool Jouer selon les règles Playing by the rules Les dieux peuvent lancer un dé The gods may throw a dice Leurs esprits aussi froids que la glace Their minds as cold as ice Et quelqu'un ici bas And someone way down here Perd quelqu'un de cher Loses someone dear Le gagnant prend tout (prend tout) The winner takes it all (takes it all) Le perdant doit tomber (doit tomber) The loser has to fall (has to fall) C'est simple et c'est clair (c'est tellement clair) It's simple and it's plain (it's so plain) Pourquoi devrais-je me plaindre ? Why should I complain? (Pourquoi se plaindre ?) (Why complain?) Mais dis-moi, est-ce qu'elle embrasse But tell me, does she kiss Comme si je t'embrassais ? Like I used to kiss you? Est-ce la même chose Does it feel the same Quand elle appelle ton nom ? When she calls your name? Quelque part au fond de moi Somewhere deep inside Tu dois savoir que tu me manques You must know I miss you Mais que puis-je dire ? But what can I say? Les règles doivent être respectées Rules must be obeyed Les juges décideront (décideront) The judges will decide (will decide) Les goûts de moi demeurent (moi demeurent) The likes of me abide (me abide) Spectateurs du spectacle (du spectacle) Spectators of the show (of the show) Toujours rester bas (rester bas) Always staying low (staying low) Le jeu est recommencé (recommencé) The game is on again (on again) Un amant ou un ami (ou un ami) A lover or a friend (or a friend) Une grande chose ou une petite (grande ou petite) A big thing or a small (big or small) Le gagnant prend tout (prend tout) The winner takes it all (takes it all) je ne veux pas parler I don't wanna talk Si ça te rend triste If it makes you feel sad Et je comprends And I understand Tu es venu me serrer la main You've come to shake my hand Je m'excuse I apologize Si ça te fait mal If it makes you feel bad Me voyant si tendu Seeing me so tense Pas de confiance en soi No self-confidence Mais tu vois But you see Le gagnant remporte tout The winner takes it all Le gagnant remporte tout The winner takes it all Alors le gagnant prend tout So the winner takes it all Et le perdant doit tomber And the loser has to fall Jette les dés, froid comme la glace Throw the dice, cold as ice En bas ici, quelqu'un de cher Way down here, someone dear Prend tout, doit tomber Takes it all, has to fall Et c'est clair, pourquoi se plaindre ? And it's plain, why complain?	ABBA
957	Neslihan H. Sütpideler Köksal	I don't wanna talk About things we've gone through Though it's hurting me Now it's history I've played all my cards And that's what you've done too Nothing more to say No more ace to play The winner takes it all The loser's standing small Beside the victory That's her destiny I was in your arms Thinking I belonged there I figured it made sense Building me a fence Building me a home Thinking I'd be strong there But I was a fool Playing by the rules The gods may throw a dice Their minds as cold as ice And someone way down here Loses someone dear The winner takes it all (takes it all) The loser has to fall (has to fall) It's simple and it's plain (it's so plain) Why should I complain? (Why complain?) But tell me, does she kiss Like I used to kiss you? Does it feel the same When she calls your name? Somewhere deep inside You must know I miss you But what can I say? Rules must be obeyed The judges will decide (will decide) The likes of me abide (me abide) Spectators of the show (of the show) Always staying low (staying low) The game is on again (on again) A lover or a friend (or a friend) A big thing or a small (big or small) The winner takes it all (takes it all) I don't wanna talk If it makes you feel sad And I understand You've come to shake my hand I apologize If it makes you feel bad Seeing me so tense No self-confidence But you see The winner takes it all The winner takes it all So the winner takes it all And the loser has to fall Throw the dice, cold as ice Way down here, someone dear Takes it all, has to fall And it's plain, why complain?	ABBA
966	Brad Redford	I feel like they are trying to close a business deal...	ABBA
967	Gamer Masta	Better call saul brought me here	ABBA
972	Zangief 	Listening to this song in 2022?	ABBA
977	Shishir Bhandari	McGill brothers brought me here.	ABBA
982	Mr.Szyszka	Whp else is here because of better call saul?	ABBA
987	Tarek Salem	Better call saul episode 10 season 3 	ABBA
988	MUHARREM SEKMEN	BEN SADECE BEN. BAŞKA BİRŞEY ASLA. BEN BENDEN BAŞKA BİRŞEY DEĞİL. BEN BEN BEN BAŞKA DEĞİLİM. BEN DEĞİLİM. BAŞKA.	ABBA
990	Tri Hasta	end : 2019 start : 2022	ABBA
991	MUHARREM SEKMEN	BU KİBİRDİR.	ABBA
994	potato	We all here from better call Saul 	ABBA
998	ابن العراق	2022/12/31 Happy new year 	ABBA
1001	Karen Cimino	I love this song .my heart was jaded	ABBA
1002	Scott Gauthier	Angnetha's vocals here are STUNNING	ABBA
1003	S Manonmani	Masterpiece...	ABBA
1005	evilmonkeywithissues	I just learned the context behind this song recently (I was born a little over a decade after the peak of their popularity, but ABBA has always been a guilty pleasure of mine despite being a self-professed metalhead), and these must have been the most terrible circumstances to perform under despite claims from the group that it didn't feel weird or out of place to perform a song about their collective divorces.	ABBA
1006	Green Gnomo	So,so,so nice experience to see you all back on stage	ABBA
1007	Brandon the shapeshifter	LOVE LOVE LOVE THIS SONG	ABBA
1011	Majest Bosset	Listen in 2022 good music live forever 	ABBA
1015	katy&Concy Balbo	41 anni di canzone,ma pur sempre un capolavoro!	ABBA
1017	D_dizzYdrake	I was 0 days old when this came out  it was a good song I heard in the pasy	ABBA
1021	Joseph Clasen	The only things me and my older sister can agree on is liking ABBA and the BG's! At least that could be a start?	ABBA
1064	kim thomas	She looks so sad :( this is truly when the weren’t together anymore. And Björn wrote it	ABBA
1100	john e Lawler	IMHO their best	ABBA
1106	Mario Spoldi	Chuck mcgill moment	ABBA
1111	J J	I bury my ex wife today she died suddenly I still loved her	ABBA
1135	MUHARREM SEKMEN	SEN GERÇEĞİ KIŞKIRTIYOR SUN.	ABBA
1141	Rei Pinari	People watching cause of “Nostalgia “  People who watch cause of better call Saul : 	ABBA
1151	MUHARREM SEKMEN	SEN ONA OLAN DİYEMEZSİN. OLMAYANDA.	ABBA
1175	SpeedrunsAndMemes	Better call Saul!	ABBA
1186	sean south	Agnetha best looking women ever xxx	ABBA
1187	MUHARREM SEKMEN	BU İKAOSTUR.	ABBA
1192	MUHARREM SEKMEN	BEN BİR PLAN DEĞİLİM.	ABBA
1193	Pete Cruz	I see she licks her lips at the very last. Like she is trying to hold back the tears.	ABBA
1197	MUHARREM SEKMEN	SON SIR VERİLMEYECEK.	ABBA
1200	Bri	Goosebumps...every single time 	ABBA
1201	OA Tv	All their sweet songs brings a lot of childhood memories in the late 70s..	ABBA
1202	G K	What a voice..what a great song..	ABBA
1205	Julia White	How hard this must have been for both of them. I love this song.	ABBA
1206	Marlon Jimenez	This is one of the many of my favorite masterpiece song when I was a child...	ABBA
1207	Juan Lizarazo	42 years later I discover this master piece. Wow	ABBA
1209	martyg123	Sometimes TV performances are as iconic as the official music video. His would be one of them! Magical 	ABBA
1210	Will Bruce	This song rocks!	ABBA
1211	Luigi Pirandello	Lembro-me de quando eu era jovem.	ABBA
1213	Thiago Felix	Lembro do meu paizinho e da minha mãezinha... Sddoi d+	ABBA
1215	Bartłomiej Suchenek	Most amazing song!	ABBA
1216	Julia White	It's an anthem for people that really love each other but come to the realization that it's over.	ABBA
1217	Ka Zuwa	Something broke in the year 2019 and I came back and listened to this beautiful song,I have questions from being ghosted but time heals everything thing	ABBA
1220	omar endin	It reminds me when I was 12th grade ini my high school year ...great song	ABBA
1221	Jimmy Carter	I remember when this song was released I was 10 in my old Nighbor hood and not yet knowing were my life was going I was adopted 3 years later but this song takes me right back at that time in my life. For it has a lot of meaning to me now I am bout ready to retire winner really dose take it all	ABBA
1222	Good Human	This must be the most personal song ever given both parties are involved.	ABBA
1223	giuseppe baratti	Ricordi indelebili... A cui non si potranno mai dimenticare ne si potranno tornare a vivere... Restano eternamente chiusi all interno di una porta chiamato amarezza... Ma comunque vissuti... Con un esperienza in piu... La vita è sempre una sorpresa miracolosa dipende da noi viverne ogni suo dono meraviglioso amore amare amarti vita... Loro ci hanno donato in ogni brano vita... Grazie ABBA	ABBA
1224	musicman201047	Rock on, pretty songbird Agnetha, rock on forever. Sing of the heartbreak we all feel at times even today. ABBA forevermore!	ABBA
1225	glen salt	Wow what talent	ABBA
1227	Nasreen Shah	My teenager memories 	ABBA
1228	johanna	That's raw talent and gorgeous good looks.	ABBA
1230	Eelco Dyk	Confession to make I’ve been in love with you for more than 40 years agnetha I still melt every time I hear this song love you	ABBA
1232	Ann Pilkington	Old now,was young when this came out,rings true now	ABBA
1233	selin kose	I was 10 years old and our green grocery had it all time on display the poster and I was going his shop to listen to them this foreign band .. I have just not enough listen to them .. still my number one list	ABBA
1234	Mara Montero	To think that she is ginging this after the breakdown of their marriage, Agnetha & Björn, is more heartbreaking...	ABBA
1236	Patricia Torruella	I like this song too. It's very sentimental	ABBA
1237	Elena Orlyak	Авва super!!	ABBA
1238	Jon Henderson	I love love love ABBA	ABBA
1239	iawbp	You know what though, hats off to the rest of the support band in the background. so smooth. just listen to that bass player.	ABBA
1240	Sinraiser	Rest In Peace Chuck McGill	ABBA
1242	moj	ABBA, takes it all	ABBA
1243	Nguyen Uyen	Why i just know this til now. It brings tears to my eyes.	ABBA
1244	Jonas Pereira Santiago	a mulher mais linda do mundo	ABBA
1245	Adriano Oliveira	Alguém em 2022... música boa atravessa o Tempo	ABBA
1246	maspvox	One of the best song.	ABBA
1248	Mohd Hairin	Everyone is the winner with their role. Please realize it.	ABBA
1249	Tonya Starace	Wonderful	ABBA
1250	Antonio Lamossa	Rest in peace Chuck McGil	ABBA
1252	Hyper kid	Superb voice of Agnetha.	ABBA
1253	faunstar	might be the best abba song ever created	ABBA
1254	Jared Wilmarth	The Swedish metal band ABBA 	ABBA
1255	Edouard Bujoni	Trop beau 	ABBA
1258	Benton Msimango	A late colleague of mine, Dave Timms (May God bless his soul) once told me that ABBA sang in English but couldn't speak the language. I wonder how true that was.	ABBA
1262	Abenilson Bessa	Ouvindo em 2021	ABBA
1265	matTMax	who else Came after Better Call Saul? Chuck nailed it	ABBA
1266	Ramon Marques	Bate o sino!	ABBA
1267	Katrina Hernandez	For some reason this song feels at home.	ABBA
1268	Olivia sela	Toll muzik 	ABBA
1270	Ane	Nenhum fdp pôs a letra aqui. Eu resolvi colocar. THE WINNER TAKES IT ALL I don't wanna talk About things we've gone through Though it's hurting me Now it's history I've played all my cards And that's what you've done too Nothing more to say No more ace to play The winner takes it all The loser's standing small Beside the victory That's her destiny I was in your arms Thinking I belonged there I figured it made sense Building me a fence Building me a home Thinking I'd be strong there But I was a fool Playing by the rules The gods may throw a dice Their minds as cold as ice And someone way down here Loses someone dear The winner takes it all (takes it all) The loser has to fall (has to fall) It's simple and it's plain (it's so plain) Why should I complain? (Why complain?) But tell me, does she kiss Like I used to kiss you? Does it feel the same When she calls your name? Somewhere deep inside You must know I miss you But what can I say? Rules must be obeyed The judges will decide (will decide) The likes of me abide (me abide) Spectators of the show (of the show) Always staying low (staying low) The game is on again (on again) A lover or a friend (or a friend) A big thing or a small (big or small) The winner takes it all (takes it all) I don't wanna talk If it makes you feel sad And I understand You've come to shake my hand I apologize If it makes you feel bad Seeing me so tense No self-confidence But you see The winner takes it all The winner takes it all So the winner takes it all And the loser has to fall Throw the dice, cold as ice Way down here, someone dear Takes it all, has to fall And it's plain, why complain?	ABBA
1272	Kapwa poe dolomite tala britney	This is my favorite main vocal song of Agnetha Falskog	ABBA
1273	sennie sen	Non plus ultra -they were the best...they ARE the best ...untill now	ABBA
1274	Billy HW	The winner took it all.	ABBA
1275	evelina facciotti	Già.....chi vince si porta via tutto......o quasi....i ricordi ed il dolore resta a chi ha amato di più e ancora ama....	ABBA
1278	Marlon Jimenez	I miss singing this song nowadays.. I can't reach the original pitch ...	ABBA
1279	Raymond McMillan	It is a great song. A simpler time.	ABBA
1281	Lemonnier Hervé	Just for Agnetha's beautiful gray eyes.	ABBA
1282	Lisa Smith	Brilliant I lost no more ace to me lost everything 	ABBA
1284	Bwiko Kyriakos	I'm hearing a breakup song in 2022...ohh my!	ABBA
1286	faunstar	this is what the end credits of the world should sound like	ABBA
1288	Lora Templeton	"Just finished Keep Sweet: Pray and Obey documentary on Netflix and am totally there for the FLDS girl who had the contraband cassette tape of ""devil's music"" (aka a basic ABBA greatest hits album) which she would play when she escaped out into the Arizona mountains and started thinking for herself."	ABBA
1289	Gabriel Santos	The winner takes at aaaalll Obrigado eu te amo i love you Me empresta uma grana	ABBA
1290	Marcos Roberto	Shes beautiful....	ABBA
1292	Pady Freber	Beste song ever	ABBA
1295	Ronald Fernandes	So nice ur love story, anyway its my favorite song 	ABBA
1296	Berthold Haupenthal	Sie war nicht super sexy, sie hatte auch eine verdammt gute Stimme.	ABBA
1302	faunstar	i think about this song a lot	ABBA
1303	Dan the crazy man	i was born when it was released	ABBA
1304	Chip Bruce	Skating rink memories	ABBA
1306	Stuart Sandham	I was 17 when this came outl	ABBA
1307	Isak Abelsen	God agnetha power voice	ABBA
1308	tayeb	i came back to this song when johnny depp won the case against amber turd	ABBA
1309	Christopher Sarcena	Born in 80s.....gusto KO ganito na music ...Hindi masakit SA tanga pakinggan	ABBA
1310	Nicola Rombi	As cold as ice, do never forget! Despite appearances.. gods are not emotional, they may need to draw attention at some point..	ABBA
1311	Niederbayern-first	Für mich das beste Lied aller Abba-Songs	ABBA
1314	liftedbyyahweh	Vince Gilligan put me on	ABBA
1317	Zezinho Reis	Queria saber com estao agora em 2022	ABBA
1319	John Rebeiro	We are going home forever ,I got old man	ABBA
1320	Fabrice DEMANET	ma chanson prefere	ABBA
1321	Rebecca Erb	When you just don't want to talk anymore	ABBA
1323	Thang chhingpuii	agnetha is Queen of PoP	ABBA
1324	Sasa Miljkovic	Agneta and actress Vera Farmiga are so similar (to me).	ABBA
1325	Raffy	S‘all good, man.	ABBA
1326	Paul Webb	Same happemed to me	ABBA
1328	L.M. ll.	Your the winner. Nothing to say to you anymore. I was always last.Congratulations. Its over.	ABBA
1329	Karera Ruíz	For anyone looking at this for marching band, hello people. This is not Karera the alto clarinet player	ABBA
1330	ERIC GIBEAUX	une belle chanson de rupture	ABBA
1334	Khais Hall	And I won't move from my room	ABBA
1336	Charliecomet82	S'all good, man.	ABBA
1341	Nađa Srna Kosovac	"2:56 Is she pointing at Frida while singing ""spectators of the show""?"	ABBA
1347	Thanh Mansour	"I knew this woman who worked for the american intel apparatus. Anyways, she was told the real Chief of MI6 wanted to have lunch with her. She couldn't say no. He was told, ""It's going to cost you everything."" He thought she was worth it. She worked for the US Dept of the Navy and the CIA."	ABBA
1350	Isak Abelsen	Abba from svenden	ABBA
1366	Susan Boyle	Yes but did you see the film see had just given birth so horrible this woman had to go through this tragic	ABBA
1371	Queen Rainbow,aka,Muma Bear	My Beautiful Blond Blue Eyed Mummy	ABBA
1378	Sophie Samb	! Non! Je vs aime .number one....	ABBA
1383	Sylvia paetz	ich höre den Song gerne	ABBA
1392	Harald Sletterød	Agnteha looks pissed off and Bjorn looks very uncomfortable. I can`t imagine the awkwardness recording this music video.	ABBA
1393	Jim Dunbar	Her hair is like my ex	ABBA
1394	Queen Rainbow,aka,Muma Bear	My Mummy,Reminds me of My Mummy Australian,Dutch	ABBA
1395	Zayed Zayed	Forever that is truth lyrics I will be winner  even I lose before Ace of god card will come to me of the betrayal of All zied Amami Carthage	ABBA
1396	Albert Uzoigwe	Am all tears	ABBA
1397	Eddy Moitout	Ça a du être très dur de chanter cette chanson pour Agnetha	ABBA
1398	perfectsims	~~~~~~~On the JOB Ladies..no worries	ABBA
1401	Colerain Fan	A unique song, and instantly recognizable, 40+ years on. It still packs an emotional punch.	ABBA
1402	Mario Luis Caceres	¡Un tema excelente!!	ABBA
1403	J P	Abba has beautiful music.	ABBA
1404	Evi Meyer	Just amazing! I turn on again and again, awhile getting dance at my room alone...this song such as infiltrate deeper to my heart...	ABBA
1405	All Good	Timeless.. I been learning to play this on a piano.. great song.. thanks 	ABBA
1406	baby girl	Now this… is pure talent… not like today! 	ABBA
1407	Joan Monroe	Love this song 	ABBA
1408	Jason boboy	This track is absolutely goosebump	ABBA
1409	chat s	What a wonderful voice...	ABBA
1410	stanlay difficil	2022 I STILL LISTENNING THIS MUSIC	ABBA
1411	MrVaug	Its sad, but I love this. I will always love this.	ABBA
1413	Rey F Fabiaña	I was remember this song when i was young but until now still in my heart the most beautiful voice of agnetha never die to me..	ABBA
1414	lindsay crites	Great song and then you hear the back story amazing!!!	ABBA
1415	Valentin K	Magnifique chanson d'ABBA, j'adore	ABBA
1417	Jan Briggs	SUCH. A BEAUTIFUL SONG... I. SHALL REMEMBER IT ALWAYS ..	ABBA
1418	John Rogan	But you see...this one line puts this version as the best ...	ABBA
1419	Ken Therapy	3:30...The most emotional words in popular music in the last 42 years.	ABBA
1422	Christophe Nicolas	J'avais un an j'ai étais bercé avec cette mémorable musique je pense tant à ma maman parti bien trop tôt 	ABBA
1423	ManonF	I don't wanna talk About things we've gone through Though it's hurting me Now it's history I've played all my cards And that's what you've done too Nothing more to say No more ace to play The winner takes it all The loser's standing small Beside the victory That's her destiny I was in your arms Thinking I belonged there I figured it made sense Building me a fence Building me a home Thinking I'd be strong there But I was a fool Playing by the rules The gods may throw a dice Their minds as cold as ice And someone way down here Loses someone dear The winner takes it all (takes it all) The loser has to fall (has to fall) It's simple and it's plain (it's so plain) Why should I complain? (Why complain?) But tell me, does she kiss Like I used to kiss you? Does it feel the same When she calls your name? Somewhere deep inside You must know I miss you But what can I say? Rules must be obeyed The judges will decide (will decide) The likes of me abide (me abide) Spectators of the show (of the show) Always staying low (staying low) The game is on again (on again) A lover or a friend (or a friend) A big thing or a small (big or small) The winner takes it all (takes it all) I don't wanna talk If it makes you feel sad And I understand You've come to shake my hand I apologize If it makes you feel bad Seeing me so tense No self-confidence But you see The winner takes it all The winner takes it all So the winner takes it all And the loser has to fall Throw the dice, cold as ice Way down here, someone dear Takes it all, has to fall And it's plain, why complain?	ABBA
