old_id	author	comment	origin
242	Marina Pequeno	"the kind of music that would be ""no way you're gonna play it"" in nowadays"	ABBA_money
243	ccmoos	"These songs are brilliant, and so incredibly well executed. I still find myself ""performance"" Abba hits spontaneously before coworkers, family and freinds. Its fantastic"	ABBA_money
244	rv1k1a	Its 2022 and im still listening to this	ABBA_money
245	Randy Ballesteros	so this is what mr crabs watches	ABBA_money
247	Hu Tao's McDonald's chanel	This song came out today 12 years ago ohhh this takes me back when i was a child litening to this	ABBA_money
249	Ved Haridasse	ABBA THE GOAT	ABBA_money
250	Ana Hojsak	Cool	ABBA_money
251	Master Oogway	Look like the beat itself sing with the singers 	ABBA_money
252	Fife Cycles Online	I love when it when the camera pans to the money. I count 5 dollars. Ps I love abba.	ABBA_money
253	Stephen Saxby	This song is such pure joy..with some of the most playful lyrics Bjorn and Benny have ever wrote.	ABBA_money
255	Kerry Walker	ABBA the best  money money thank you sharing it	ABBA_money
256	Wendy Wapitta	MONEY MONEY MONEY 	ABBA_money
258	Cloud	I work all night, I work all day, to pay the bills I have to pay Ain't it sad And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world	ABBA_money
259	Tahaym Vids	oh n o this song is turning me into an abba stan noooo	ABBA_money
262	vaXeldZ	When someone pays you debt this is what you play	ABBA_money
264	Denise_afton	I seen many memes of this I thought somebody just made the song but still a great song	ABBA_money
265	Rebeca Chrispim Freitas	I like this video :3	ABBA_money
266	Svenja Schade	The much mony wasn't a rason to get happy.	ABBA_money
267	Anuj Mishra	Me when my parents don’t ask for the change	ABBA_money
268	Jerico Bongosia	I don't know if it's just me but the melody sounds like it came from a James Bond movie 	ABBA_money
269	Chad Lumpkin	How have I never heard this song before?	ABBA_money
270	Cinthya Araque	When your grandpa and grandma gives you money for your birthday	ABBA_money
271	Sophie Stewart	Love	ABBA_money
272	Lego Obi-Wan with Internet Access	I clicked on a link in a discord server, this is how I discovered ABBA	ABBA_money
274	Chaun Collins	About to pop in “The O’Jays - For The Love of Money” and play that all night lol.	ABBA_money
275	Hickory Lemur	Single stay at home mothers/fathers on pensions be like: (This actually relates to my widowed mum who's a stay at home)	ABBA_money
276	Lisa L Menard	I love ABBA’s music so much now but didn’t appreciate it back then. I wasn’t born until 1969. I also love how they created music videos for their songs long before a music video was even a “thing!”	ABBA_money
277	Speedupsongs	If i hade to choose between money and love i would choose money	ABBA_money
279	TinaNathan Infinity	When when we've been waking up for generations ....	ABBA_money
280	Emoji_UvU	Money money money must be funny in a rich man's word!	ABBA_money
281	Michele	ABBA is still one of the best bands that existed! 	ABBA_money
283	helthuismartin	The most beautiful woman in pop history.	ABBA_money
285	feder supertramp	MONEY... IS THE... KING!!!	ABBA_money
287	Husseintheguy KSA	dank memer money rolled me	ABBA_money
288	ThatWeatherman4	FIFA's Theme song	ABBA_money
289	honey zune	That's my situation right now after I spent money in the beginning of the month and I broke as hell the rest of the month	ABBA_money
290	feder supertramp	MONEY.. IS THE HAPPINESS!!!	ABBA_money
292	Gab P	this song is the best one from the ones that are bout money n men yk, these lyrics and the way it sounds its just great. all of you can and will agree with that	ABBA_money
293	Jarboe Koesters	Rutger Gunnarsson's bass playing carries this song. Rutgar and Michael B. Tretow (sound engineer) were the invisible 5th and 6th member of ABBA.	ABBA_money
294	Ninya / Ninja Brifsanovich the Saiyan	Money money money Lots of money In a rich man's world Money money money Lots of Scrumpy In a drunk man's world	ABBA_money
296	Mathilde Wesendonck	Only Abba can make an out of tune piano sound that good	ABBA_money
298	CardamonRadio	It's so funny to hear people say this song sounds rich or like a villain theme song when it's so clearly a song criticizing capitalism, like??? are y'all not listening to the same song as me or what??	ABBA_money
299	mistxally	When you get Form grandma Money and your mom be like : MONEY MONEY MONEY	ABBA_money
303	swami fakkananda	Mombasa kenya, 29 sep., 2022, 7:58 pm. Is it just me or this is a damn gooood song??? If u listen carefully they want hard cash!! 	ABBA_money
304	yukira	I love the part with Money, money, money must be funny in the rich  man's world	ABBA_money
306	Demiene Juarana DJ	This song is actually their answer to those opposer in their government or protesters or anti-west because Abba was making songs just for money and was influenced by the west because of their fame in the Eurovision contest by which they won. This is the only, I think societal song or the song that talks about what is happening in their government. Anyways, nice Abba for answering that you do not create songs for the sake of money but through your passion of singing to the rest of the world.	ABBA_money
308	Crested Crane	This song is so sad and still so actual in 2022	ABBA_money
309	David G.	"A very Happy 77th Birthday Princess Anni-Frid Reuss Lyngstad, Countess of Plauen AKA Frida.. After ABBA she had a hit with ""Somethings going on "" .."	ABBA_money
310	Tanya Flanagan	"Some legend belted this on the news the other day after our ""budget meeting"" here in the uk. I need to know who the epic being is!!"	ABBA_money
311	GRanNY the RaT	My mom showed ABBA when I was 4 and I still love them to this day	ABBA_money
313	Andrea Anunciado	12 yrs ago, now it's famous 	ABBA_money
314	Hhhung Kimmmpp	Yeanh i love it	ABBA_money
315	War commentary	"The T-34 is a Soviet medium tank introduced in 1940. Its 76.2 mm (3 in) tank gun was more powerful than its contemporaries while its 60 degree sloped armour provided good protection against anti-tank weapons. The Christie suspension was inherited from the design of American J. Walter Christie's M1928 tank, versions of which were sold turret-less to the Red Army and documented as ""farm tractors"", after being rejected by the U.S. Army.[citation needed] The T-34 had a profound effect on the conflict on the Eastern Front in the Second World War, and had a lasting impact on tank design. After the Germans encountered the tank in 1941 during Operation Barbarossa, German general Paul Ludwig Ewald von Kleist called it ""the finest tank in the world"" and Heinz Guderian affirmed the T-34's ""vast superiority"" over German tanks. Alfred Jodl, chief of operations staff of the German armed forces noted in his war diary ""the surprise at this new and thus unknown wunder-armament being unleashed against the German assault divisions,"" although its armour and armament were surpassed later in the war. The T-34 was the mainstay of Soviet Red Army armoured forces throughout the war. Its general specifications remained nearly unchanged until early 1944, when it received a firepower upgrade with the introduction of the greatly improved T-34-85 variant. Its production method was continuously refined and rationalized to meet the needs of the Eastern Front, making the T-34 quicker and cheaper to produce. The Soviets ultimately built over 80,000 T-34s of all variants, allowing steadily greater numbers to be fielded despite the loss of tens of thousands in combat against the German Wehrmacht. Replacing many light and medium tanks in Red Army service, it was the most-produced tank of the war, as well as the second most-produced tank of all time (after its successor, the T-54/T-55 series). With 44,900 lost during the war, it also suffered the most tank losses ever. Its development led directly to the T-44, then the T-54 and T-55 series of tanks, which in turn evolved into the later T-62, that form the armoured core of many modern armies. T-34 variants were widely exported after World War II, and as recently as 2010 more than 130 were still in service."	ABBA_money
316	Chris Waring	BOUGHT THIS WHEN IT CAME OUT ON A 45RPM SINGLE 1977 USED TO THINK THAT THEY WERE SINGING IF I HAD A ,LITTLE MUMMY	ABBA_money
317	ur a h03 <3	Listened to this for yearssss	ABBA_money
319	gal oz	The best music was made in the 50s-60s-70s-especially in the 70s-Abba-Queen-Rolling Stones-Beatles-Elvis Presley-Tom Jones-Elton John-Bee Gees-Pink Floyd and more-The music being made today, forgive me, is rubbish - very amateurish	ABBA_money
320	Jocelyn Hurd	This song actually speaks truth	ABBA_money
321	uncrully13	"""B- but my money is enough.."" - Someone who actually clicked the money on dank memer "	ABBA_money
322	Zayed Zayed	Truth lyrics 	ABBA_money
324	 Unknown ⎊	I’m sorry but this song makes me only think of 1 character who actually is a rich man- Though that might be because I discovered this song through a video of him _Money, money, money,_ _Must be funny, in a rich man’s world._ _Money, money, money,_ _Always sunny, in the rich man’s world._ This song perfectly describes him	ABBA_money
325	batuhan GÖKBAŞ	I work all night, I work all day, to pay the bills I have to pay Ain't it sad And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world	ABBA_money
326	Maniac	When your aunt and uncle gives you a birthday card filled with money	ABBA_money
327	Angle D	12 years ago??! bro that's fire!	ABBA_money
328	RoseEliasTv	And some said Money can't make you happy!	ABBA_money
329	Steel Fanther	The Beatles of the 1970s ...	ABBA_money
330	wrightyi23	literally about 6 chords! As a guitarist, blows my mind how they come up with such unreal melodies over limited chord structures!	ABBA_money
331	Jason Smith	When you open grandma's card at Christmas. 	ABBA_money
332	Merman ASMR	If any ABBA member ever need an organ, I'll give any part of my healthy 39 y.o. body to them. And ask for no Money Money Money	ABBA_money
333	Ajrwilde	amazing piano work	ABBA_money
334	LasrAndJay Gaming	Wow!	ABBA_money
335	EDMW FTW	Unfortunately...this still aged well...	ABBA_money
336	Abderrazzak Benbahou	Technically my Algerian English book brought me to this song... I'm sure some others are like me!	ABBA_money
338	Cormboy	abba talking about the rich mans world while also being ruthless union busters	ABBA_money
339	Bic4ps	So this is what Mr. Krabs listens to.	ABBA_money
340	Sp0flix_unofficial	Gonna play this in a mansion with 5m dollars is my account one day	ABBA_money
343	Boingo	This song should have been on the White album	ABBA_money
344	Emre Ekinci	I work all night, I work all day to pay the bills I have to pay Ain't it sad? And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad? And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world	ABBA_money
345	Iren Masot	Those ten bucks at 2:00 effectively doubled the budget for this video. Almost bankrupted the studio...	ABBA_money
346	Jason Gibson	I love both girls very talented women.	ABBA_money
347	frog	They are predicting the future in this song, todays girls are thinking like this much more often than in their time 	ABBA_money
348	انا و الاكل قصة حب لا تنتهي	If you find money on the ground 	ABBA_money
349	emilie w	Oh, man. Going through abba's old albums my parents gave to me. MEMORIES. I would put on my heels and a dress and act out all the songs.	ABBA_money
351	Safoora Sajad	ABBA 1 someone in my class is call abba 2 my family love this song	ABBA_money
352	Milli_619	Bro this is the best song ever	ABBA_money
353	 ceci 	ABBA’s best songs all have the same word repeated	ABBA_money
354	AB B	Frida's voice- just beautiful. Agnetha and Frida compliment each other like no other two singers from the past or present. There will never be another ABBA.	ABBA_money
355	Shabbir Dossaji	Abba was the number one economy of Sweden.	ABBA_money
358	Rick Danner Guitar Player	the girls so beautiful so amazing	ABBA_money
360	Valisive	the song that motivates me to study	ABBA_money
361	×Cloudia×	Man i wish i new this song while i lived in Ukraine	ABBA_money
362	rorochan girl	I really like dis sog I can't stop sig	ABBA_money
363	stinky	“I work all night” “I work All day” “Pay the bills” “I have to pay” “Ain’t it sad?” “And still there never seems to be” “A single penny left for me” “That’s too bad” “In my dreams I have a plan” “If I got me a wealthy man” “I wouldn’t have to work at all” “I’d fool around and have a ball” “Money money money” “Must be funny” “In the rich man’s world” “Money money money” “Always sunny” “In the rich man’s world” “Ah ah” “All the things I could do” “If I had a little money” “It’s a rich man’s world” 2x “A man like that is hard to find” “But I cant get him off my mind” “Ain’t it sad?” “And if he happens to be free” “I bet he wouldn’t fancy me” “That’s too bad” “So I must leave” “I’ll have to go” “To Las Vegas or Monaco” “And win a fortune in a game” “My life will never be the same” “Money money money” “Must be funny” “In the rich man’s world” “Money money money” “Always sunny” “In the rich man’s world” “Ah ah” “All the things I could do” “If I had a little money” “It’s a rich man’s world” “Money money money” “Must be funny” “In the rich man’s world” “Money money money” “Always sunny” “In the rich man’s world” “Ah ah” “All the things I could do” “If I had a little money” “It’s a rich man’s world” 2x HELP THIS TOOK ME SO LONG-	ABBA_money
366	akakakkakaka jjkak	they’re so real for this	ABBA_money
367	Gacha Mary	Money , money , money!)	ABBA_money
368	Davidcat95YT	MONEY MONEY MONEY MUST BE FUNNY IN THE RICH MAN'S WORLD!	ABBA_money
369	B R	It's a shame that lyrics like this, that make sense and rhyme correctly, have fallen out of fashion.	ABBA_money
370	Sardónice Heleno.	This song at 1.25 speed sounds great too.	ABBA_money
371	Julie Shrive	Love the wink & the nod to Lisa Minelli & Cabaret one of the most popular & notable films of Swinging Sixties set Iin the Berlin cabaret scene before WW2 .We the Baby Boomers knowing of the disastrous consequences & found out also the consequences of a life without boundaries too .This is in my psyche at the moment I wonder why?	ABBA_money
372	TonyMario_HBach	“A single penny left for me” Yeah i dont like to be homeless	ABBA_money
373	Arthur Idis	I saved some of those 1974 and older $1 bills. A small reminder of a better time in life.	ABBA_money
374	xXpistonXx !	Abba - Gimme, Gimme, Gimme Abba - Money, Money, Money *this is one greedy woman*	ABBA_money
375	glen knapke	Good 	ABBA_money
376	Numberblock Thirty-one	Gimme Money, Gimme Money, Gimme Money	ABBA_money
377	Richard Sheldrake	superb	ABBA_money
381	AmazingJeston	MONEY, MONEY, MONEY IN THE RICH MAN'S WORLD	ABBA_money
382	Uda ya	Wow 	ABBA_money
383	Žaneta Štefancová	A nie takého čo toho viac nakecá a zožerie ako urobí	ABBA_money
385	SHREY GAMING	This zong is going to be used in my school annual day in the theme of alladin isn't crazy	ABBA_money
386	Logan Gagnepain	Kinda anticapitalist, don't you think?	ABBA_money
387	elif arı	"my last remaining brain cell while the teacher is lecturing:""Gimme,Gimme, Gimme"" ""Money,Money,Money"""	ABBA_money
388	The girl you havent seen sińce 2022	POV:you are watching this at 4 am in the car with your two sisters	ABBA_money
389	Loppan 1643	The best in the world	ABBA_money
390	_XxquesitoxX_	Money=the happiness	ABBA_money
391	steven kane	cool song	ABBA_money
392	martina sammer	cool song	ABBA_money
393	Vitvurce	I work all night, I work all day, to pay the bills I have to pay Ain't it sad And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If it got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball... Money, money, money must be funny In the rich man's world Money, money, money always sunny in the rich man's world Aha-ahaaa all the things I could do If I had a little money, it's a rich man's world A man like that is hard to find But I can't get him off my mind Ain't it sad And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go to Las Vegas or Monaco And win a fortune in a game, my life will never be the same... Money, money, money must be funny In the rich man's world Money, money, money always sunny in the rich man's world Aha-ahaaa all the things I could do If I had a little money, it's a rich man's world	ABBA_money
394	Ü.Ş	The song's age is the same with mine	ABBA_money
395	Neeil Bhatia	My son is 8 and loves this song	ABBA_money
396	Intermediate MSM Player	I got here by clicking a dank memer link	ABBA_money
397	Matthew Novakoski	 a girl you don’t need money to be rich in love 	ABBA_money
398	Daniel Gantert	I am very happy that ABBA came back in 2021 ... the world need this amazing Band 	ABBA_money
399	glen knapke	The American Nightmare lives in the media	ABBA_money
401	Mallika Balu	I remember dancing to this song in my street as a teenager and all the teens joined me. ABBA was very popular in my street in the 1980s. Memories memories. Thank you for uploading this.	ABBA_money
402	Sebastian Villamil	Abba always better than actual music 2017 present.	ABBA_money
404	Slim Jenkins	That TikTok filter that says “what song describes your life” said it was this song and it could not be more accurate	ABBA_money
405	Djane Catwoman	Nice	ABBA_money
406	Paula Vazquez	This is the best song! Blonde woman looks like my aunt xD	ABBA_money
408	Lilianaaa	When your parents give you 1$ for doing chores	ABBA_money
411	Fernanda Marín	they are the best	ABBA_money
413	 yum I 	6 dollars in 2022 : 6 cent 6 dollars in 2010 : 6 thousand	ABBA_money
415	Sophia prettyhoof	Who is still listening to this in 2022-2025	ABBA_money
416	darwinq Peñaflorida	Indonesian Rupiah and Philippine Peso are “Friendly Currencies of the World” along with Euros and Dollars Trivia:Some words in two banknotes are similar on words in Filipino and Indonesian such as: 1.Lima(Both in Filipino and Indonesian) 2.Thousand(Libo in Filipino and Ribu in Indonesian) 3.Fifty(Limampung in Filipino, Lima Puluh in Indonesian)	ABBA_money
418	nepeta leijon!	Yo so like, i just realized that we're literally in the anniversary of the song-	ABBA_money
419	Jason Adams	Imagine if Mr. Krabs from SpongeBob SquarePants sang this song!	ABBA_money
420	Silva	BEST SONG EVERRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR	ABBA_money
422	Daniel Bradford	Written back when the Swedish government took 95% of the band's earnings.	ABBA_money
423	Gabriel V.	"""MONE MONEY MONEY, Must be Funny in the Rich's Man's World!"""	ABBA_money
424	Slav Valb	True! Life would be so different and better for sure	ABBA_money
426	Maria	MONEY, MONEY, MONEY	ABBA_money
427	miami	When you get the money after your grandma died	ABBA_money
429	Saiige	i’ve knew this song before it recently came popular, how about you?	ABBA_money
430	Calcifire	I LIVE FOR MONEY	ABBA_money
431	WyndmillProductions	I love frida so much such a talented singer	ABBA_money
433	Magna Esca	Abba predicted the inflation	ABBA_money
434	Danna Diaz	money is what i think about every day	ABBA_money
435	Danna Diaz	money is what i think about every day	ABBA_money
436	Abin Tom Sebastian	This song fits The Sopranos quite well.	ABBA_money
437	şeyma demir	I work all night, I work all day, to pay the bills I have to pay Ain't it sad And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world	ABBA_money
438	Jemima	Everyone gives them the credit but what about the editors?	ABBA_money
439	Scrooge mcDuck 	money money money!!!	ABBA_money
440	[ERROR.EXE]	thank you dank memer for taking me here while i was buying something	ABBA_money
441	József Orbán	ABBA Gold 2022 	ABBA_money
442	Findlay Shaw	Abba is the only thing that has got me through this year	ABBA_money
443	Bullet	POV: You are a student who has moved out from your parents, and you will have to live for another week before your next scholarship	ABBA_money
444	Karamel Popcorn	i love money sm	ABBA_money
445	Just A Drawing	When grandma secretly gives you money:	ABBA_money
446	•FlowieChanGacha	OMG THAT VIDEO WAS MADE IN 2009 AND 2009 IS WHEN I WAS BORN!	ABBA_money
447	neverleverland	most relevant song of 2022	ABBA_money
449	UwUash101	If you got 100$ every time I get yelled at Me: money money money!	ABBA_money
450	Yiorghos George	I would just like to inform you that when you find a rich man you can always find one who is richer than him to get for your next plans. You just have to move on to them.	ABBA_money
452	ΙΩΑΝΝΑ ΧΡΗΣΤΟΠΟΥΛΟΥ	All i wish i had is my family back!!!!Money means nothing to me....Family instead is wealth....	ABBA_money
453	the world of Jimal	Who here just cuz of the trend	ABBA_money
454	Artmezzer	Bro I can’t be the only one who came from the Henry VIII parody	ABBA_money
455	andi	it's been something like 7 years since my grandmother passed, and I have so many memories of her singing this song 	ABBA_money
456	Lia Micheal	Me after gaslighting my dad into giving me 120$	ABBA_money
458	The Shadow	When I receive my salary 	ABBA_money
459	Kelsi Sylvester	How is this made in 13 years ago but it's really popular	ABBA_money
461	    	this is the tik tok part 0:46 ''money, money, money must be funny in the rich man's world'' xd	ABBA_money
462	_-Dark-_	MONEY MONEY :)	ABBA_money
463	blksundomme	I feel like everyone in the comments are missing the point of the song…	ABBA_money
465	Irina Andrejić	People are thinking how this song is about how rich she is. It's actually about her being poor and dreaming about money	ABBA_money
466	Kei	MONEY MONEY MONEYYYY	ABBA_money
467	ISLAPSINKOMINKO	That one poor kid that never had money be like	ABBA_money
469	florbela	Womens mind be like:	ABBA_money
471	El grasu	money money money, my song	ABBA_money
473	Lisa Ackland	My money gets spent on your lovers, you deprive me.	ABBA_money
474	Navdeep Kaur	When you are one dollar short	ABBA_money
476	Vanessa Warchoł	MONEY MONEY MONEY	ABBA_money
477	Brzydall	Nvidia must love this song with their prices.	ABBA_money
479	Chipin' Time's #1 Fan	Banger	ABBA_money
480	Dominika Niemiec	ABBA lives forever and ever!!!	ABBA_money
481	Emre Önalır	Ty for 4k, best sound!	ABBA_money
482	McCrow	MUNTY, MUNTY, MUNTY MUST BE FUNTY IN A RICH MAN'S GUNT	ABBA_money
484	frogy,	Me: Money money money mast be fanny Mom: money money money mast be fanny AH AH I COULD DO Dad: money and LOVE Me thinks mommy could do voor you 2 Mom look up money love Dad money and I love Me love and money Mom LOVE Dad LOVE ME. LOVE	ABBA_money
485	Veronika Ioannou	Money, money musica linda , tempo lindo da minha juventude	ABBA_money
486	Davethe3rd	"I ended up here because of Carlos Maza. ""Never Let Millionaires Tell You You're Greedy"""	ABBA_money
487	Триша	Money money money	ABBA_money
488	gl0b0ph0bia	Anyone else remember a song about henry viii's wives that was based off this song or was that just a fever dream I had?	ABBA_money
490	faco. matte	when I was 6 this was my favourite song so now it gives me a lot of good memories 	ABBA_money
491	Marija Mikovic	When you became a sugar baby	ABBA_money
492	Mololongo	When you agree to water the plants so your mom gives you $2	ABBA_money
493	monke_	this makes me feel like im about to type in nato artricle 5.	ABBA_money
495	Евгений Громов	Это Бог благословил. Красиво и Прекрасно. I love this music band.	ABBA_money
496	Rox sza	this is the typical „i know every song of them but don’t know any name of it“	ABBA_money
497	Gato flow	Money no. Love yes	ABBA_money
498	Seen_you	When you got a dollar for switching your food from school:	ABBA_money
499	c͓̽h͓̽l͓̽o͓̽e͓̽	When Mr. Krabs memorize that song.	ABBA_money
500	Bigfoot Country	Money, Money Love this song. ABBA will live in are hearts and minds for ever. I remember cranking up the sound on my 8 track player in my car back in the 80s to ABBA songs. Any of you remember the 8 track player back then?	ABBA_money
502	P_ers0n	Man I just wanted a padlock	ABBA_money
503	erik cruz	I love : lay all your love on me	ABBA_money
504	superkoolOfficialchannel	just give my money already bro	ABBA_money
505	Jugemu Jugemu Go Ko no Surikire Kaijari Suigyo	POV: It's 2022, you decided to buy some cheese from dank memer.	ABBA_money
506	Anni frid Lyngstad	In gimme gimme gimme anni is happy but in this she isn’t . I wanna be famous like them when I’m older	ABBA_money
507	CXRAIQ	POV: when your parents give you 50 cents for doing the dishes	ABBA_money
508	Tenacious Creator	"Guy who’s only watched Inspector Gadget: ""This is giving off major Inspector Gadget vibes"""	ABBA_money
509	James Bond	A man like that is hard to find ! 	ABBA_money
510	Me Do	ABBA forever!	ABBA_money
511	Dana Webb	They had an understanding of money few will.	ABBA_money
512	Siobhan Duffy	true story last December 2022 my Mother ran out of fuel i sang this song just MMM aaah bit didnt get arrested UK	ABBA_money
513	simon smith	Mummy,Mummy,Mummy,,	ABBA_money
514	Bananinha_Mel_YT	Eu depois de ganhar 2 real	ABBA_money
515	Lia Grande	Money, money	ABBA_money
516	capivara do grau	Kid: Im RICH mom: GIVE ME MY CREDIT CARD BACK	ABBA_money
517	BBM7YT	is there anyone hearing this in 2023	ABBA_money
518	Mattia Baraldo	The song the psychiatry sings when he sees me	ABBA_money
519	Gideon Rodriguez	POV:your mom trying to convince you to hold your money	ABBA_money
520	Artist_Brusnichka	When I was given 120 rubles for freebies and bought everything I wanted simply because.	ABBA_money
521	Юрий Камень	BRAVO!!!!!!!!!!!!! PRINCE YURI	ABBA_money
522	Lala	ABBA Comes from sweden and i come from sweden	ABBA_money
523	Hannah	I love how beauty standards in the 70s were so different from now. These women have normal skin, wrinkles, and REAL teeth. Now everyone has veneers, airbrushed skin, Botox etc. These were real people	ABBA_money
525	Rizki Maulida	Like money money money must be funny ahhhhhh ITS soo good	ABBA_money
526	Sandeep Singh	5 year old me after getting 1$ after getting a A+ :	ABBA_money
527	Izuku midoriya	1 year and a few months younger then this my birthday is feb 4 2010	ABBA_money
529	Honeycomb candle 	0:38 for the people who came here because of a TikTok.	ABBA_money
531	ᴍᴀʀɪᴋᴏʀᴀ.	Money>love	ABBA_money
532	RealManArab	One word : Hypergamy	ABBA_money
533	nitram tterrab	This was always my favourite abba song. One of their most underrated songs off Arrival.	ABBA_money
534	Oliver	Damn i just wanted to buy a fishing pole	ABBA_money
535	Zəhra Vəliyeva	MONEY MONEY MONEY MUS'T BE FUNY	ABBA_money
536	SXiPPY Dennison	My go to song when I’m hunting sugar daddies here in Vegas.	ABBA_money
537	TrXsH GxnG	Came from my english lesson,im russian	ABBA_money
540	FourteenPint	i click on a money on dank memer and got this bruh	ABBA_money
541	The Show About with Simone RC!	Totally the original version of Gold Digger am I right? Tell him the truth all the way!	ABBA_money
543	Ethanos Squad	POV: You click on the blue highlighted money in dank memer	ABBA_money
545	Gabriel Monzani	Pause the video on the 2:26 frame. Bjorn and Frid look EXACTLY like Joyce and Jonathan from Stranger Things, LOL!	ABBA_money
546	SWE DEN	Money Money Money.... Most Important than ever now since all this Shit is happening	ABBA_money
547	Joelwelcome	Just imagine how much money the group made after this song.	ABBA_money
548	Hoffmann Tamás	It's funny how they use one dollar bills! :D	ABBA_money
549	Muhriz.	I found it finnaly	ABBA_money
550	Sassy The  Sasquatch	so relevant now in UK lol with the price increase	ABBA_money
551	Dark Mayonaise	When you go to grandmas house=	ABBA_money
553	skaino	me when i found 1 euro in the ground	ABBA_money
554	Dishari Nandi	Is it a 80s song?	ABBA_money
555	VelvetRose	Wow, thanks dank memer totally what I asked for	ABBA_money
556	Fils de Jean Noir	"0:41 I got me a ""wealthy man""! I ALWAYS Fool around and have a ball! His name is G-d.  He owns THE UNIVERSE.  Mr. Universe. "	ABBA_money
557	Gintarė Maksimovaitė	This song is just a masterpiece. Love ABBA 	ABBA_money
559	Sid	The Oligarch theme-song!	ABBA_money
560	FireGamer	I got here by clicking the Dank Memer Price just for fun 	ABBA_money
561	hungry lion	When you become the richest person in monopoly:	ABBA_money
563	furcorn	let's be honest we wouldn't be here without dank memer	ABBA_money
565	Iye	Easiest name to remember	ABBA_money
566	weirdo	Money is my best friend	ABBA_money
567	Arlinda	People tend to take songs too literally, this song speaks truth but it's also self ironic and fun, obviously larger than life	ABBA_money
568	Rowan	My mom when I get paid	ABBA_money
570	maria maldonado	it doesn´t seem to be a single penny left to me	ABBA_money
571	Bhavya Khunt	People who came from Dank Memer | \/	ABBA_money
572	Ace	This is probably the greatest song of all time, truly	ABBA_money
573	Barberdrake	Just did a tanglin MUN conference where the theme was a rich man's world.	ABBA_money
575	Player 1	The new theme of Moneybags.	ABBA_money
576	J Diaz	Just realized Immortal Technique sampled this	ABBA_money
