old_id	author	comment	origin
420	Vicente Martinez	K buenísima rrola	Pink Floyd
421	Jennifer Walsh	This just looks so 2020/2022, repeating history.	Pink Floyd
422	simon	Day 350 listening to pink floyd everyday for 1 year	Pink Floyd
423	João Batista de Mello Ayres Neto	Another Brick in the Wall (Roger Waters) com Pink Floyd We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall Wrong, do it again If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat? You! Yes, you behind the bikesheds, stand still laddy!	Pink Floyd
424	simon	Day 341 listening to pink floyd everyday for 1 year	Pink Floyd
425	simon	Day 309 listening to pink floyd everyday for 1 year	Pink Floyd
426	Top Dawg	Life isn't a dream it's a nitemare from which one cannot awaken	Pink Floyd
427	simon	day 301 listening to pink floyd everyday for 1 year	Pink Floyd
428	CUTHESURFACE	i love the another brick in the wall reference	Pink Floyd
429	simon	Day 306 listening to pink floyd everyday for 1 year	Pink Floyd
430	Scott Browning	I would say that this song is as relevant today as it was when it was first released back in 1979.	Pink Floyd
434	simon	Day 335 listening to pink floyd everyday for 1 year.	Pink Floyd
435	simon	Day 363 listening to pink floyd everyday for 1 year	Pink Floyd
436	Rhybreadguy	Someone might've taken this personally.	Pink Floyd
438	simon	Day 274 listening to pink floyd everyday for 1 year.	Pink Floyd
441	Thomas Sousa	The best	Pink Floyd
443	Vitor Machado	The signs of an Era.	Pink Floyd
444	Edson Euclides	O Brasil curte Pink Floyd.	Pink Floyd
445	fuzzyduck1989	"“Education is the most powerful weapon which you can use to change the world"" - Nelson Mandela. For the better or the worse though? "	Pink Floyd
446	simon	day 321 listening to pink floyd everyday for 1 year	Pink Floyd
447	simon	Day 312 listening to pink floyd everyday for 1 year	Pink Floyd
448	Freddie P	It was a school choir in Crouch End, down the road from where I lived in Muswell Hill, that was invited to do the recording of kids. Although I was not living there at the time but I know of the school. That is its claim to fame.	Pink Floyd
449	Ömer Odabaşoğlu	*Verse 1: Roger Waters & David Gilmour* We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey! Teacher! Leave them kids alone! *Chorus: Roger Waters & David Gilmour* All in all, it's just another brick in the wall All in all, you're just another brick in the wall *Verse 2: Islington Green School Students* We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey! Teacher! Leave us kids alone! *Chorus: Islington Green School Students* All in all, you're just another brick in the wall All in all, you're just another brick in the wall *Guitar Solo* *Outro: Roger Waters* Wrong, do it again! *Children playing* Wrong, do it again! If you don't eat your meat, you can't have any pudding! (Wrong, do it again!) How can you have any pudding if you don't eat your meat? (Wrong, do it again!) You! Yes! You behind the bike sheds! Stand still, laddie! (If you don't eat your meat, you can't have any pudding! How can you have any pudding if you don't eat your meat?) (You! Yes! You behind the bike sheds! Stand still, laddie!) *Children playing* *Phone beeping sound*	Pink Floyd
450	simon	Day 273 listening to pink floyd everyday for 1 year	Pink Floyd
451	Lidiaester Diaz	Me pareció que era para ti pink Floyd adiós cielo azul	Pink Floyd
452	simon	Day 345listening to pink floyd everyday for 1 year	Pink Floyd
453	simon	Day 362 listening to pink floyd everyday for 1 year	Pink Floyd
454	Bruh ,	This scarred me as a kid and it still does.	Pink Floyd
455	simon	Day 311 listening to pink floyd everyday for 1 year	Pink Floyd
457	Reinaldo Gonçalves	Reinaldo luiz essa música é muito loka d.hora	Pink Floyd
458	simon	day 304 listening to pink floyd everyday for 1 year	Pink Floyd
460	Robert Ketteringham	Best song every	Pink Floyd
461	simon	Day 314 listening to pink floyd everyday for 1 year	Pink Floyd
463	simon	Day 282 listening to pink floyd everyday for 1 year	Pink Floyd
465	simon	Day 351 listening to pink floyd everyday for 1 year	Pink Floyd
466	simon	Day 331 listening to pink floyd everyday for 1 year	Pink Floyd
467	Macias712	Wish I could blast this in a drag show	Pink Floyd
469	Kathy	This is nothing but a masterpiece	Pink Floyd
472	kpopstuff	It's so hard not to sing this song with a British accent.	Pink Floyd
473	simon	day 297 listening to pink floyd everyday for 1 year	Pink Floyd
474	Kayla Lombardo	Watching this with my dad when I was little is a core memory	Pink Floyd
475	simon	Day 332 listening to pink floyd everyday for 1 year.	Pink Floyd
476	simon	day 361 listening to pink floyd everyday for 1 year	Pink Floyd
478	Sharath raj	2022...here....back to old memories	Pink Floyd
479	The MusicThrills	Dear modern artists, this is how you make music.	Pink Floyd
480	simon	Day 329 listening to pink floyd everyday for 1 year.	Pink Floyd
482	Khlotho Stonney	i love how uncomfortable conformists are with this song :D	Pink Floyd
483	Cyber Zonie	Certified Classic	Pink Floyd
485	SOKRAT mektebi	Bending the trees while they are still alive is a sacred and unique duty that dear teachers sincerely fulfill. - ivan illich	Pink Floyd
488	simon	Day 352 listening to pink floyd everyday for 1 year	Pink Floyd
489	Luucas	PINK FLOYD IS LIKE: we live in a society.... *10minutes of guitar solo*	Pink Floyd
490	simon	Day 337 listening to pink floyd everyday for 1 year	Pink Floyd
491	Marisa Jade	This song is more relevant now than it was before.	Pink Floyd
493	simon	Day 323 listening to pink floyd everyday for 1 year	Pink Floyd
494	Joe Collazo	Pink Floyd's Another Brick in the Wall has never been more relevant	Pink Floyd
495	SL between the pages	My dad showed me this when I was like, 4 and I was LOW KEY TRAUMATIZED LMFAO. But anyways, what is this from?? I think of it all the time and only just now have found it. Did they make a musical from their album or something? Can someone send the name of the full thing if there is one?	Pink Floyd
496	Steve 2000	"[Teacher:] ""You! You! Yes, you! Stand still laddy!"" When we grew up and went to school There were certain teachers who would Hurt the children any way they could By pouring their derision Upon anything we did And exposing every weakness However carefully hidden by the kids But in the town it was well known When they got home at night, their fat and Psycopathic wives would thrash them Within inches of their lives We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall"	Pink Floyd
497	Nestor Elias Ramirez Jimenez	Yes in my life that clip it's very very good	Pink Floyd
499	DI	I’m gonna play this song during online classes	Pink Floyd
500	ᴷⁱⁿᵈˡʸ ᴴᵉˡᵖ ᴹᵉ ᴿᵉᵃᶜʰ ⁹⁹ᴷˢᵘᵇˢᶜʳⁱᵇᵉʳˢ ᵂⁱᵗʰ ᴺᵒ ⁱᵈᵉᵒˢ	Dear parents, just because your child is smiling at their phone, doesn't mean they have boyfriend or girlfriend, they are just watching this masterpiece!!!	Pink Floyd
501	Starre Labelle	I love this, it never gets old! The message is even more relevant today than ever before!	Pink Floyd
503	Reginaldo Chagas	E com o show do Roger Waters no Brasil aprendemos que esta música não fala sobre construção civil.	Pink Floyd
506	Richard Cranium	The world is a better place because of Pink Floyd's music.	Pink Floyd
507	Pedro Henrique Moura Marchetti	To vendo o Brasil mergulhar em uma Vibe de 1984 e The wall... deus nos ajude	Pink Floyd
509	Laureen Light	I remember when my father showed me this when i was a child, probably around 6, i was terrified. Now, i understand the lyrics, i even cried, understanding how much i relate to it.	Pink Floyd
510	simon	Day 343 listening to pink floyd everyday for 1 year	Pink Floyd
511	GEDION at Physics, Math, Electro-Mechanics & Optics	The movie Dumb and Dumber was made after this song! I was in my 20s' and wearing bellbottom when this song came out. I went to grad school to learn the area of a rectangle is (1/2bh)*2	Pink Floyd
512	simon	Day 276 listening to pink floyd everyday for 1 year	Pink Floyd
516	Mike Paris	Very good video	Pink Floyd
517	Brandy gonzales	I listen to this music because of my dad I'm only 37. N this is my shit	Pink Floyd
518	david meakin	When I heard this song way, way back all those years ago, it resonated with what I was experiencing at school and how I felt towards the system. About 10 years later I was engaged to a high school teacher, what a train wreck that relationship was, I would not compromise my beliefs for a relationship. I still feel the same 30 years later!	Pink Floyd
519	simon	Day 348 listening to pink floyd everyday for 1 year	Pink Floyd
521	Lise MUNIER	Souvenirs d'un bœuf musical en chantant cette chanson avec un groupe	Pink Floyd
522	leonard orser	Even way back then they knew the establishment was evil	Pink Floyd
523	simon	day 279 listening to pink floyd everyday for 1 year	Pink Floyd
524	simon	Day 324 listening to pink floyd everyday for 1 year	Pink Floyd
525	simon	Day 349 listening to pink floyd everyday for 1 year	Pink Floyd
526	José Espinoza	Música con sentido contestaría no como la seudomusica de ahora puros seudocante tes con letras si sentido pink floyd una enseñanza a la música de hoy acá en Chile hay un grupo se llama los jaivas progresivo folclórico muy bueno	Pink Floyd
527	simon	Day 334 listening to pink floyd everyday for 1 year	Pink Floyd
529	simon	Day 347 listening to pink floyd everyday for 1 year	Pink Floyd
530	Sam Ballout	If. you are listing to this give yourself a  hug and take a deep breath. Do it	Pink Floyd
531	simon	day 296 listening to pink floyd everyday for 1 year	Pink Floyd
532	simon	day 278 listening to pink floyd everyday for 1 year	Pink Floyd
533	Kevin McGiffin	Better than the Stones and the Who etc.etc.etc. Thee greatest british band ever. 	Pink Floyd
534	Luisinho 007	top enjoying I remembered my youth	Pink Floyd
536	Joel White	me like pink Floyd	Pink Floyd
537	Samuel Sotelo Díaz	We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall Wrong, do it again If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat? You! Yes, you behind the bikesheds, stand still laddy! Traducir al español We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall Wrong, do it again If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat? You! Yes, you behind the bikesheds, stand still laddy! Traducir al español We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall Wrong, do it again If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat? You! Yes, you behind the bikesheds, stand still laddy! Traducir al español	Pink Floyd
538	simon	day 286 listening to pink floyd everyday for 1 year.	Pink Floyd
539	simon	Day 336 listening to pink floyd everyday for 1 year	Pink Floyd
541	Legohead	I always sing this while my English class and maths. I actually got punishment from the teacher.	Pink Floyd
542	Dennis Latter 	I did Karaté from 8 yrs old .. yet i was still belted by the system.. getting my knuckles cracked by the cane stick.. yet all i was doing was self defence. Edit : I was meaning at School, not at the Dojo. Take care folks.	Pink Floyd
544	simon	Day 342 listening to pink floyd everyday for 1 year	Pink Floyd
545	Sanjay Thapa	wow the best band best video	Pink Floyd
546	Pannatdr	I don't feel shame to watch this master piece today. Is anyone with me?	Pink Floyd
547	Daniel Dubbeldam	"no matter how often I see this video, i find it very amusing that the teacher quotes the ""poem"", which is actually a part of ""money"" (DSOTM), and calls it ""rubbish"" :D"	Pink Floyd
548	simon	Day 344 listening to pink floyd everyday for 1 year	Pink Floyd
552	Eusébio Cafarelli	"Je ne connaissait pas ce clip. C'est un monument ! C'est sombre, désespérant et violent.. La dénonciation d'un système qui, fort heureusement, a disparu. A regarder avant ""Le cercle des Poètes disparues"".."	Pink Floyd
553	Maria Elenice	Good times i remember my sttudies	Pink Floyd
555	simon	Day 346 listening to pink floyd everyday for 1 year	Pink Floyd
557	Mz Liz	The poem the professor was reading aloud was the lyrics to the song ‘Money.’	Pink Floyd
559	LegoEater0	I'm so glad I grew up on this music!	Pink Floyd
560	Angela Cavon	"When I first watched the video in this song I thought it was so weird....but now....I get it...everyday I dream of burning the school to the ground. I've never been to a school MORE strict MORE disciplined than my school. I feel like I'm in a prison even the school gate looks like a prison gate with police men guarding it (it's not police men lol their costumes just remind me of police men). The counselors don't even give me any advice when it comes to bullying. I speak my heart out and tell them what's happening and they tell me, ""Ok what do you think you can do about it?"" HOW SHOULD I KNOW THAT""S WHY I""M TELLING YOU ABOUT IT! I can't wear to much jewelry, I can't wear to much makeup, I can't listen to music during any breaks or study hall, it was fun when people weren't breaking the rules with phones I could just block out my bullies with music and chill. Now I just draw and put my feelings on the page and block them out that way then they rip it off the desk. It's better than nothing though. It's like they're taking all these people who are just different and weird from all around the world and turning them into normal people they're all smiling robots. Normal is boring. They tell me to be myself but I can't be myself because I'm different not normal. "	Pink Floyd
561	Luiz Alexandrino	We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all, it's just another brick in the wall All in all, you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teacher, leave us kids alone All in all, you're just another brick in the wall All in all, you're just another brick in the wall If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat? You! Yes, you behind the bike stands Stand still, laddy!	Pink Floyd
562	Hair Glowing Kyle	They just don't make songs like these anymore	Pink Floyd
566	don wafer diaz aguirrre	God safe the queen	Pink Floyd
568	Jude Rider	Our CHOICE WE LEARN GODS WILL 	Pink Floyd
569	Rajiya Sultana	Doc:you have 5 mins left to live Me:I want to listen to pink floyd the wall Doc:but the song is 6 mins long God:I'll allow it	Pink Floyd
571	Colin Jones	Education: devised by the few for the many	Pink Floyd
572	Angela Colburn	By the way I meant the song was sublime .The teachers were obnoxious .Best moments when a teacher was thrown downstairs and one was thrashed outside of school.DELICOUS.	Pink Floyd
573	Sophia johnson	The kids singing in unison always scared me	Pink Floyd
574	fabio c	all the dislikes come from bad teachers	Pink Floyd
576	Top Dawg	"This maze it just keeps going on and on there aren't any openings or anything I'll never get to the castle in time. Life's like an hour glass glued to the table like cars on a table. It's 2am the fear is gone I'm waiting ""'""'""'"	Pink Floyd
577	Salvatore Familari	Siamo tutti nati dall'amore e per l'amore dobbiamo vivere tutti e liberi d'animo	Pink Floyd
578	sbh123yt	All teachers in the world must see it at least once a year	Pink Floyd
579	TVE	I always have chills when listening to this masterpiecie. Do you?	Pink Floyd
580	Alex	Phowaar bass boosted pink floyd is unreal	Pink Floyd
581	Leonardo Nardi	C A P O L A V O R O A S S O L U T O	Pink Floyd
583	Anold Toulon	That was radical when it came out	Pink Floyd
584	Jonas Silva	May 28 2021, let's see how tomany people are listening to this masterpiece of the Pink Floyd	Pink Floyd
585	Cm9b5	Way ahead of their time……..	Pink Floyd
586	Brenda Sanchez	This song is for certain laws that are banning books in the classroom !	Pink Floyd
589	Julio Esquivel	My neighbors love this song so much they threw a brick at my window so they can hear it better.	Pink Floyd
592	Mike Senior	"""Hey Teacher Leave Them Kids Alone."" More so today vs. when it was recorded."	Pink Floyd
593	Sandra Pisu - Jocic	It gives one way and not multi way. This is schuetzophren and can this live. I think no.	Pink Floyd
595	ٴ	Those masks the kids are wearing are creepy...	Pink Floyd
597	Richard Bentley	Everyone get all the education you can, my tough teaching was my best, school teachers are awesome 	Pink Floyd
599	J D	when my older brother graduated, they took this as there class song. so he showed this video to me....boy I didn´t sleep for a whole week	Pink Floyd
601	Doc Brown	man I remember the first time I saw this when I was a kid it blew my mind and changed me forever. These guys are on a whole other level of genius. I listened to one of Jimi Hendrix's last interviews and he was talking about how he enjoyed listening to pink floyd and was planning to be independent and making music similar to Floyd. To imagine what he would have made brakes my heart.	Pink Floyd
602	ChefGiovanni	One of the best songs ever made .	Pink Floyd
603	AD CHAVES	Show de bola essa música. Não me canso de escutar. Quem concorda da um positivo.	Pink Floyd
604	Casi	It's crazy how many people come back to this everyday. This song is legendary.	Pink Floyd
605	kakalaka	20 years later, I finally get the real meaning of these lyrics, just perfect for these sick nonsense times	Pink Floyd
609	CaaNaaDeR AerO	FANTASTIC MUSIC!!!!!!! PINK FLOYD BEST!!!	Pink Floyd
610	Poliana Szeskoski	Não ouvia Pink Floyd, muito menos sabia quem era Roger Walters, mas dps do belissimo ato em prol da democracia que o mesmo prestou em seu show aqui no Brasil passei a ouvir suas músicas e só consigo me perguntar: como alguém é fã de um cara com letras que criticam fortemente o fascismo e mesmo assim flerta com o fascismo?	Pink Floyd
611	The Pict	A milestone in British music, this track went worldwide and resonated through the decades.	Pink Floyd
613	Mi Ka	Lyrics: When we grew up and went to school There were certain teachers who would Hurt the children any way they could By pouring their derision Upon anything we did Exposing every weakness However carefully hidden by the kids But in the town it was well known When they got home at night, their fat and Psychopathic wives would thrash them Within inches of their lives We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey! Teacher! Leave them kids alone! All in all, it's just another brick in the wall All in all, you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey! Teacher! Leave us kids alone! All in all, you're just another brick in the wall All in all, you're just another brick in the wall Wrong, do it again! Wrong, do it again! If you don't eat your meat, you can't have any pudding! (Wrong, do it again!) How can you have any pudding if you don't eat your meat? (Wrong, do it again!) You! Yes! You behind the bike sheds! Stand still, laddie! (If you don't eat your meat, you can't have any pudding! How can you have any pudding if you don't eat your meat?) (You! Yes! You behind the bike sheds! Stand still, laddie!)	Pink Floyd
615	Heba Khider Sh.	My Nightmare since I was a kid. This song still gives me goosebumps whenever I hear it. The meat grinder scene plays in my head then.	Pink Floyd
616	Rex. Jamín 	Pink Floyd. Simplemente una gran banda 	Pink Floyd
617	Chill Beatz	Amazing how relevant this song is in our current state of our society	Pink Floyd
618	Yogesh	"My friends band sang this masterpiece in college culturals function in front of all the faculty.. he shouted looking at one of the most annoying professor "" He teacher leave us kids alone"" one of the most badass moments I've witnessed "	Pink Floyd
619	C! Metal!	Fuck education and thought control!!!! Only Rock n roll	Pink Floyd
620	Liza	lmao imagine building a brick wall with a few bricks missing. i guess it portrayed the times of the 80's? but listening to this song now, the message behind this song is seems so.. ignorant the modern education system has pushed humans to live in the best of times. in every measurable way, we are better off now as a species.	Pink Floyd
621	Ricardo Martinez	The Wall is a movie that changed my life. It is a movie not just against authoritarianism within the school system/s, everywhere. But it is also a movie against Nazism, sorry, folks, Nazism as in Ukraine today.	Pink Floyd
624	Agata Capozzi	Stupendamente bella,cara amica mi manca tutto di te,la quotidianità la musica non so come dirtelo ti voglio bene,con il 	Pink Floyd
625	Dababy garcia davila	If you listen this Song you will be eternal	Pink Floyd
626	DA CARLY	The song explains the entire school system in 6:00 minutes	Pink Floyd
627	David Wort	I was at school, about 8 years old when this was in the charts, forever stuck in my head, the album was dark but one of my favourites songs of any genre of any time, maybe second only to comfortably numb.	Pink Floyd
631	simon	Day 328 listening to pink floyd everyday for 1 year	Pink Floyd
632	Frank Baumann	Pink Floyd ?	Pink Floyd
634	REady Player FUN	"""How can eat you pudding if you cant eat you meat"",just realised its Ted movie referance"	Pink Floyd
635	 ༻	my dad taught me to listen to normal songs thank you em	Pink Floyd
636	Rafael Monteiro	A todos os brasileiros apreciadores de uma boa musica deixem seu like	Pink Floyd
638	Acts of Kindness	Wow… even today… wow 	Pink Floyd
639	DarkOrchard	So now our world is so backwards, the very man we’ve grown to oppose and despise is the one we’re listening to for truth and safety???? Wtf?!	Pink Floyd
640	Stefania Ravaioni	"Quello che scrivo ...."" Non è il cosiddetto leone da tastiera "" . Quello che ho scritto e che ancora scrivo . ... Parlo di verità , onestà. La frase ,il pensiero ,. "" Hai costruito la tua felicità ,,,,consapevole della disgrazia cui mi hai sottoposto ..solo per un vello tuo ... Di donna Riscattata dalle tue vicissitudini di TUO proprio cammino in questa vita .... Adesso volgendo lo sguardo. Indietro ...cerco di capire .,.di vedere ..."	Pink Floyd
641	Jonathan Marois	Hey, teacher, _LEAVE THEM KIDS ALONE!_	Pink Floyd
642	Paul Smithers	Tony Mescall would be disappointed in this way of teaching, Tony is the best teacher ever.	Pink Floyd
643	Maria Helena	Show esta musica	Pink Floyd
644	Mitja Vertot	Pink Floyd...	Pink Floyd
646	William Maurer	"""... leave those kids alone..."""	Pink Floyd
647	ANNA MAE Devlin	Every day I see it is TRUE!	Pink Floyd
648	Carina cHaOsFrEaK	Das beste überhaupt.. Danke Papa.. In die wiege gelegt	Pink Floyd
649	johnsmiff	This is likely going to be the most played song in the next 5 years as I see the world events.	Pink Floyd
651	Vicente Martinez	Pa j lo gusten de este clasico	Pink Floyd
653	Messenger	Who doesn't feel like just another brick in the wall? Really, I'm asking you guys...	Pink Floyd
654	MALDUN1	1960's secondary modern anyone ? Fond memories of being 'caned' with a cricket bat	Pink Floyd
656	Dee Doyle	Yeh well, woke up my teens getting through A Levels ... you have ONE shot I told them! Hang in there.	Pink Floyd
657	John paul Olgado fuentes	ESTE TEMA MUSIC ES MI FAVORITO POR DÉCADAS ( IT'S TRUE OWNER COMPACT DISC MUSIC OFFICIAL ( JOHN PAUL THE MECHANIC ( MILITARY SOLDIERS , POLICE ) AMERICAN OFFICIAL ( JOHN PAUL THE OWNER TRUE OFFICIAL ( FUENTES ) THE TIME TUNNEL THE VOYARGE THE HISTORY  THE HISTORY OFFICIAL POR DÉCADAS	Pink Floyd
658	davo86	This song was so ahead of its time! A very relevant and timeless song where the world is descending more into totalitarianism and straight out of George Orwell's book 1984.	Pink Floyd
660	Lola	4:23 o que está acontecendo com a CCB agora , colapso e o ancião na fogueira	Pink Floyd
663	Davey M	This band was too real. I know the punk bands did the same thing whereby they were expressing a message of misery and politics, but Pink Floyd did it before them...with class.	Pink Floyd
664	Francis Saldanha	back benches ultimate number evergreen thru ages	Pink Floyd
667	fredperry65	exsacly this happend to me as a child, and thats why i dident or just sinply refused to learn	Pink Floyd
668	Rudy Wilson	"on acid we used to yell:LET THEM BABIES BE!!!"""	Pink Floyd
669	mrneutral	What a fucking tune.	Pink Floyd
671	Robertcotton	anger is an energy.....I was the kid in the school who promoted slow hand claps at assembly listening to this wearing my leather lacket..I was expelleled from school at age 15 never given a chance to take my exams,,,	Pink Floyd
675	Edmond Saraci	Super	Pink Floyd
677	Norron Lee	Great video..	Pink Floyd
678	Jesús550	The MASK Is SCARY	Pink Floyd
680	Mariana Zheng	Pink Floyd0r	Pink Floyd
682	Mark Irish	Fuk this is powerful music especially if you grew up during the 70s and 80s	Pink Floyd
683	Miguel Garcia	Gracias x todo	Pink Floyd
684	Anand Persad	Perfect done 15 yrs	Pink Floyd
686	h w	no kids were harmed in the making of this video	Pink Floyd
688	Pirate Smith	We don't need no thought control	Pink Floyd
689	Presley Thompson	Floyd no better! 1973 in Korea in combat zone, artillery flying overhead, small arms fire incoming and jumping into bunkers! Can't get no better than that! If you get that then you were in a combat zone! Get sum !!! D	Pink Floyd
690	Dejanil Ferreira	Ko	Pink Floyd
693	fametypebeat	1:30 why this sound like a modern rap lol	Pink Floyd
694	Alejandro Sánchez	Hasn't anyone noticed the kid's poem are part of the lyrics from the song 'Money'?	Pink Floyd
696	Zack Zallie	People should give The Wall a listen! Probably one of the greatest albums ever!	Pink Floyd
697	Richard Bentley	School is a good thing 	Pink Floyd
699	narguisse love	Grand film d'anticipation ...oligarchie mondiale nous veut du bien ?	Pink Floyd
700	JamesJohannes	And yet they all went into the city	Pink Floyd
701	David Turmaine	But at night we made them scream	Pink Floyd
702	miguel seoane	un precision top	Pink Floyd
703	Fortnite Plug	How many legends listening in 2022	Pink Floyd
707	Robert Barclay	4/2022 I remember see the wall when I was in hs....	Pink Floyd
708	Gianluca Casadei	Poi fu inventata la storia… GRAZIE, ma io ero presente 	Pink Floyd
709	françoise robert-bernateau	Une grosse partie de ma vie avec mon premier mari love	Pink Floyd
711	SIBIRIAK	never liked Pink Floyd, never hated. never felt anything.	Pink Floyd
712	Dave H	i think this video is really true about the school system	Pink Floyd
714	CharlydelPosky	Its interesting listen this song at 1.5 speed	Pink Floyd
715	Seeker of BS	This is sooo relevant now more than ever...	Pink Floyd
716	Gary Napper	Smoke my first joint 2 this song 45 years ago man what a trip lol	Pink Floyd
718	Tati Tati	At finally, we give for our children adulation..	Pink Floyd
719	Kaya Bey	It’s 2030 and people still watching this	Pink Floyd
721	Henry Hui	Who is here after Roger Waters recent interview at the CNN?	Pink Floyd
724	Eric west	thats all we are another brick in the wall,	Pink Floyd
726	bic bir bac ichkeri kenti	Now if youve come this far you might aswell listen to shine on	Pink Floyd
727	Marina Tinoco Ortiz	I love pynk floy	Pink Floyd
729	Colin Fulton	As a result of this video 500,000 British people claim to have been in the video. Seriously teaching High School English I would play this and Alice Coopers Schools Out for the students and have them right an essay on what they thought they were about.	Pink Floyd
731	Toufik Siouane	Top	Pink Floyd
732	Chivania	This music is reminds me the education system in Turkey	Pink Floyd
733	Tom Cat	It reminds me of the uprising in these days' IRAN. #MahsaAmini	Pink Floyd
737	ROSS	The elites weren't happy with this song	Pink Floyd
739	William Glen	The time has come……	Pink Floyd
741	Blue CrystaL	2022. Pray for Ukraine,pray for the world	Pink Floyd
742	Sylvia Jayet	Le top	Pink Floyd
743	Sylvain Savard	Super bon	Pink Floyd
744	Richard Bowman	Can rélate to this.song teachers did not like you. Asking questions this brings me back to the sixties such head in the sand thank you pink Floyd	Pink Floyd
745	Astrofrank	Try also the version from CityRocks: https://www.youtube.com/watch?v=lWf-xWv6WIs	Pink Floyd
748	Paulo Oliveira	E nois na fita	Pink Floyd
751	Mr. Reach	"In 1980 this song was banned in South Africa. Life imitated art in early 1980 when South African school children, fed up with an inferior apartheid-era education system, took to chanting the lyrics of Pink Floyd's ""Another Brick in the Wall (Part II)."" The song, with its memorable line stating, ""We don't need no education,"" had held the top spot on the local charts for almost three months, a total of seven weeks longer than it did in America. Just a cool little tip for those who don't know :)"	Pink Floyd
752	Elizabeth Bass	Actually the one that goals like hey Teacher leave those kids alone	Pink Floyd
753	Richard Bentley	I love school	Pink Floyd
754	Eric Armstrong	This is how it is in schools and colleges in America.	Pink Floyd
755	Elizabeth Bass	This was at my sisters school	Pink Floyd
756	Female Lust45	"Brilliant video, Pink Floyd are amazing. There are very few days I do not go by without listening to at least one or two songs. Got myself back into listening to Pink Floyd Led Zep and Fleetwood Mac, Motorhead found some vinyl. Music in the morning makes for a great start to a day. ""How can you have your pudding if you don't EAT your meat"""	Pink Floyd
757	José Santos	A GERAÇÃO RASCA	Pink Floyd
761	Chocolate Moose	I hope these children are proud of themselves staring in one of the greatest songs/videos of all time..	Pink Floyd
762	fuck u tube. Patriot!	Teacher's Leave those KID'S ALONE!!!!	Pink Floyd
765	Cilene Sacramento	Top	Pink Floyd
767	FuckAllofYou	Really good song but the talking just ruins everything about the music video. I hate when people talk in music videos it is ruins the song	Pink Floyd
769	Fils de Jean Noir	1:29 And HIT THA ROAD and DON'T YOU COME BACK! 	Pink Floyd
770	corcovits van de veer	clip is mooi heftig en geweldig zo als het is. 2022.xxx.	Pink Floyd
771	Ishor Sherchan	Trust me this song will never die	Pink Floyd
772	 corn 	This makes me want to put the dynamite in my school	Pink Floyd
773	Alexander Rafer	#One of P /F song	Pink Floyd
774	John O'Connor	Number 1 the day we flew into Royal Air Force Germany December 1979 Dudi Dench brother in law picked us up	Pink Floyd
776	Merde Films	I can still remember when I was listening to shine on your crazy diamond and suddenly my dad came into my room, he was like “wait, do you listen to pink floyd?” the next day he came up to me with big speakers and played this song as loud as possible	Pink Floyd
778	mrs w	They have been warning us for decades.	Pink Floyd
779	Ivan Zoraja	Nice ...	Pink Floyd
